"Номер задания";"Старт задания";"Окончание задания";"Товар НО";"Категория";"Код товарной категории";"Описание товара";"Комментарий по товару";"Бренд";"Код ценовой зоны";"Код розничной сети";"Розничная сеть";"Регион";"Физический адрес";"Штрихкод";"Количество штук";"Цена конкурента";"Цена акционная\по карте";"Аналог";"Нет товара";"Дата мониторинга";"Фото";"Примечание";"Ссылка на страницу товара"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ100895";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХКР";"Круассан 7DAYS Mini с ванильным кремом 300г Россия";;"Chipita";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5201360548712,5201360543700,5201360541720";;"169.9";"129.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991716?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/kruassany-7-days-s-vanilnym-kremom-300g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ155530";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХКР";"Круассан 7DAYS Mini с карамелью 300г Греция";;"Chipita";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5201360579808,5201360543809";;"169.9";"129.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991930?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/kruassany-7-days-karamelnoy-nachinkoy-300g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ125848";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХКР";"Круассан 7DAYS Mini с клубничным джемом 300г Греция";;"Chipita";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5201360579402,5201360543403";;"169.9";"129.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991714?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/kruassany-7-days-klubnichnoy-nachinkoy-300g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ193713";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХКР";"Круассан 7DAYS Mini с кремом ""вареная сгущенка"" 300г Россия";;"Chipita";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5201360579907,5201360543472";;"169.9";"129.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991658?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/kruassany-7-days-s-kremom-varenaya-sgushchenka-300g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ096478";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХКР";"Круассан 7DAYS Mini с кремом какао 300г Греция";;"Chipita";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5201360548002,5201360543205,5201360541225";;"169.9";"129.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991357?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/kruassany-7-days-s-kremom-kakao-300g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ098045";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХКР";"Круассан 7DAYS какао 65 г Греция";;"Chipita";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5201360523108,5201360521210";;"60";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991237?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/kruassany-7-days-single-s-kremom-kakao-65g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ295453";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДХРХЛ";"Хлебцы Dr.Korner Злаковый коктейль клюквенный ОАО Хлебпром 100 г Россия";;"Dr.Korner";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607065711764";;"68.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601004540?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/khleb-khlebtsy/khlebtsy-dr-korner-zlakovyy-kokteyl-klyukvennyy-90g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ410283";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕПЕСН";"Печенье сдобное Kellogg ""Гранола"" с шоколадом и фундуком Келлогг Рус 150г Россия";;"Kellogg";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4610003253196";;"228";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600992251?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-sdobnoe-granola-s-shokoladom-i-fundukom-150g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ348555";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХКЕ";"Мини-маффины Kovis вареная сгущенка Раменский Кондитерский Комбинат 470г Россия";;"Kovis";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607001416241";;"159.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600989331?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pirogi-bulochki-keksy-rulety/mini-maffiny-kovis-varenaya-sgushchenka-470g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ348558";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХКЕ";"Мини-маффины Kovis клубника Раменский Кондитерский Комбинат 470г Россия";;"Kovis";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607001416265";;"146";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600989337?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pirogi-bulochki-keksy-rulety/mini-maffiny-kovis-klubnika-470g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ424342";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕВАСН";"Вафли хрустящие Loacker с ванильной начинкой A.Loacker Konfekt GmbH 175г Австрия";;"Loacker";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8000380007240";;"178";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/609820148?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/vafli-loacker-s-vanilnoy-nachinkoy-175g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ424341";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕВАСН";"Вафли хрустящие Loacker с лесным орехом A.Loacker Konfekt GmbH 175г Австрия";;"Loacker";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8000380007219";;"178";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600992262?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/vafli-loacker-s-lesnym-orekhom-175g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ424343";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕВАСН";"Вафли хрустящие Loacker со сливочной какао-начинкой A.Loacker Konfekt GmbH 175г Австрия";;"Loacker";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8000380007264";;"182";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/609820174?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/vafli-loacker-s-kakao-175g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ371607";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕПЕСН";"Печенье Milka глазированное с шоколадом 200 г Россия";;"Milka";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7622210762542";;"259.9";"199.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991492?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-milka-glazirovannoe-200g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ391229";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕПЕСН";"Печенье Milka из цельнозерновой муки с овсяными хлопьями покрытое молочным шоколадом ООО ""Мон`дэлис Русь"" 168г Польша";;"Milka";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7622210893031";;"259.9";"199.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600992151?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-milka-s-ovsyanymi-khlopyami-glazirovannoe-168g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ371577";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕПЕСН";"Печенье Milka с кусочками шоколада 168 г Россия";;"Milka";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7622210762511";;"259.9";"199.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991343?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-milka-s-kusochkami-shokolada-168g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ395896";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕПЕСН";"Печенье  Oreo с какао и двойной начинкой  с ванильным вкусом Mon’delez Rus LLC 170г Испания";;"Oreo";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7622210873736";;"209.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600992156?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-oreo-s-dvoynoy-nachinkoy-170g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ318440";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕПЕСН";"Печенье  Oreo шоколадное с ванильной начинкой Mon’delez Rus LLC 95г Россия";;"Oreo";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7622210309358";;"99.9";"79.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600990552?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-oreo-95g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ371507";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕПЕСН";"Печенье  Oreo шоколадное с шоколадной начинкой 228 г Россия";;"Oreo";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7622210768131";;"234";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991260?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-oreo-s-kakao-228g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ371469";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕПЕСН";"Печенье  Oreo шоколадное с шоколадной начинкой 95г Россия";;"Oreo";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7622210769459";;"99.9";"79.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991238?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-oreo-s-kakao-95g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ208740";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХПР";"Бисквиты Orion Чоко Бой в шоколаде 45 г Россия";;"Orion";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607084351323";;"64";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991239?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-orion-choco-boy-45g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ019480";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХПР";"Бисквиты Orion Чоко Пай в шоколаде 180 г Россия";;"Orion";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`6920907800111,4607084351378,4607084350135";;"99.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600990998?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/pechene-choso-pie-180g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ270041";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДКР";"Крекер TUC с солью Mon’delez Rus LLC 100 г Россия";;"TUC";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`7622300463793";;"99.9";"74.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991257?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/kreker-tuc-s-solyu-100g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ408421";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДХРХЛ";"Хлебцы Take a Bite кукурузно-рисовые с луком (без глютена) 150г Россия";;"Take a Bite";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4650062592782";;"179.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601004302?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/nizkokaloriynye-produkty-sakharozameniteli/khlebtsy-bite-kukuruzno-risovye-s-lukom-150g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ408425";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДХРХЛ";"Хлебцы Take a Bite рисовые с морковью и томатом (без глютена) ООО ДиетМарка 150г Россия";;"Take a Bite";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4650062592768";;"189.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601004303?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/nizkokaloriynye-produkty-sakharozameniteli/khlebtsy-bite-risovye-s-morkovyu-i-tomatom-150g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ288856";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХТО";"Торт День Торта Медовик Черёмушки 380г Россия";;"День Торта";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601787006238";;"259.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600989833?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/torty-pirozhnye-korzhi-tartaletki/tort-medovik-380g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ412255";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХТО";"Торт День Торта Прага Черёмушки 720г Россия";;"День Торта";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607934470365";;"399.9";"289.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600990117?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/torty-pirozhnye-korzhi-tartaletki/tort-praga-klassicheskiy-720g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ264573";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДДХТО";"Торт День Торта Творожник Черёмушки 400г Россия";;"День Торта";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601787007563";;"228";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600989837?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/torty-pirozhnye-korzhi-tartaletki/tort-tvorozhnik-tvorozhno-yogurtovyy-400g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ269024";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕВАСН";"Вафли Коломенское Каприччио с шоколадной начинкой БКК ""Коломенское"" 220г флоу-пак Россия";;"Коломенское";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601347013171,4601347004216";;"99.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600990547?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/vafli-kaprichchino-s-shok-nachinkoy-1-220/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ287163";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕВАСН";"Вафли Коломенское Сливочные 200 г Россия";;"Коломенское";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601347013164,4601347004308";;"99.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600990989?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/vafli-kolomenskie-slivochnye-220g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ269027";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕВАСН";"Вафли Коломенское Топленое молоко БКК ""Коломенское"" 220г флоу-пак Россия";;"Коломенское";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601347013195,4601347008863";;"99.9";;;" ";"2023-03-06";"http://webcache.zoomos.by/shops-parser/page-cache/600992097?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/vafli-kolomenskie-so-vkusom-toplenoe-moloko-220g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ287161";"КОНДИТЕР ПЕЧЕН ВАФЛ КРЕК";"-ПРКДПЕВАСН";"Вафли Коломенское с халвой 200 г Россия";;"Коломенское";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601347013188,4601347004872";;"99.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991920?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/pechene-vafli-pryaniki/vafli-kolomenkie-s-khalvoy-220g/"
